ProductID,Date,Sales,Price,CompetitionPrice,Holiday,StartingWeek,Weekend,Sales_lag_1,Sales_lag_2,Sales_lag_3
6,2021-07-19,562.0,367.67,420.25,0,0,2,600.5,591.5,615.5
6,2021-07-26,648.5,314.12,277.47,3,0,2,562.0,600.5,591.5
6,2021-08-02,525.5,283.52,238.79,0,2,2,648.5,562.0,600.5
6,2021-08-09,567.5,397.12,332.41,0,5,2,525.5,648.5,562.0
6,2021-08-16,621.5,261.88,259.07,1,0,2,567.5,525.5,648.5
6,2021-08-23,685.5,351.12,363.81,2,0,2,621.5,567.5,525.5
6,2021-08-30,562.0,361.68,420.76,0,0,2,685.5,621.5,567.5
6,2021-09-06,522.5,391.82,324.64,0,6,2,562.0,685.5,621.5
6,2021-09-13,554.5,308.86,287.83,0,1,2,522.5,562.0,685.5
6,2021-09-20,613.0,297.4,309.53,0,0,2,554.5,522.5,562.0
6,2021-09-27,641.5,258.83,289.08,0,0,2,613.0,554.5,522.5
6,2021-10-04,530.0,390.47,382.83,0,4,2,641.5,613.0,554.5
6,2021-10-11,596.0,211.52,203.9,0,3,2,530.0,641.5,613.0
6,2021-10-18,656.5,202.17,193.88,0,0,2,596.0,530.0,641.5
6,2021-10-25,625.0,263.4,241.98,1,0,2,656.5,596.0,530.0
6,2021-11-01,608.0,216.38,239.06,0,1,2,625.0,656.5,596.0
6,2021-11-08,595.5,336.87,360.14,0,6,2,608.0,625.0,656.5
6,2021-11-15,524.5,362.12,374.23,0,0,2,595.5,608.0,625.0
6,2021-11-22,599.0,335.28,339.08,0,0,2,524.5,595.5,608.0
6,2021-11-29,610.0,379.68,391.4,0,0,2,599.0,524.5,595.5
6,2021-12-06,652.0,281.11,321.46,0,6,2,610.0,599.0,524.5
6,2021-12-13,659.0,332.54,326.43,0,1,2,652.0,610.0,599.0
6,2021-12-20,652.0,255.58,210.34,0,0,2,659.0,652.0,610.0
6,2021-12-27,686.0,385.58,406.03,1,0,2,652.0,659.0,652.0
6,2022-01-03,594.0,385.09,416.68,0,3,2,686.0,652.0,659.0
6,2022-01-10,651.5,306.44,300.09,0,4,2,594.0,686.0,652.0
6,2022-01-17,701.0,260.62,243.61,0,0,2,651.5,594.0,686.0
6,2022-01-24,556.0,296.57,346.16,0,0,2,701.0,651.5,594.0
6,2022-01-31,663.0,261.99,220.38,0,0,2,556.0,701.0,651.5
6,2022-02-07,590.0,208.21,242.51,1,7,2,663.0,556.0,701.0
6,2022-02-14,625.5,362.85,346.44,0,0,2,590.0,663.0,556.0
6,2022-02-21,591.5,229.95,260.23,0,0,2,625.5,590.0,663.0
6,2022-02-28,604.0,333.92,369.49,0,0,2,591.5,625.5,590.0
6,2022-03-07,614.5,271.74,240.79,0,7,2,604.0,591.5,625.5
6,2022-03-14,594.5,358.04,362.25,0,0,2,614.5,604.0,591.5
6,2022-03-21,666.0,362.13,391.86,0,0,2,594.5,614.5,604.0
6,2022-03-28,584.0,211.69,204.13,1,0,2,666.0,594.5,614.5
6,2022-04-04,565.0,356.26,328.31,0,4,2,584.0,666.0,594.5
6,2022-04-11,620.0,257.9,299.01,0,3,2,565.0,584.0,666.0
6,2022-04-18,693.5,283.86,248.5,0,0,2,620.0,565.0,584.0
6,2022-04-25,545.5,333.42,314.72,0,0,2,693.5,620.0,565.0
6,2022-05-02,605.0,319.1,295.22,1,2,2,545.5,693.5,620.0
6,2022-05-09,651.5,337.61,346.47,3,5,2,605.0,545.5,693.5
6,2022-05-16,617.5,386.1,396.65,0,0,2,651.5,605.0,545.5
6,2022-05-23,671.5,384.11,316.96,0,0,2,617.5,651.5,605.0
6,2022-05-30,662.5,260.56,245.07,0,0,2,671.5,617.5,651.5
6,2022-06-06,649.0,329.06,391.17,0,6,2,662.5,671.5,617.5
6,2022-06-13,624.0,350.26,340.35,0,1,2,649.0,662.5,671.5
6,2022-06-20,517.5,380.53,384.93,0,0,2,624.0,649.0,662.5
6,2022-06-27,648.0,353.14,423.55,0,0,2,517.5,624.0,649.0
6,2022-07-04,716.5,253.13,245.88,0,4,2,648.0,517.5,624.0
6,2022-07-11,664.0,355.58,404.08,2,3,2,716.5,648.0,517.5
6,2022-07-18,620.0,322.54,376.38,1,0,2,664.0,716.5,648.0
6,2022-07-25,581.5,360.59,325.22,0,0,2,620.0,664.0,716.5
6,2022-08-01,552.0,324.75,388.76,0,1,2,581.5,620.0,664.0
6,2022-08-08,745.0,238.77,285.6,1,6,2,552.0,581.5,620.0
6,2022-08-15,723.0,294.98,336.03,2,0,2,745.0,552.0,581.5
6,2022-08-22,581.5,281.35,261.86,0,0,2,723.0,745.0,552.0
6,2022-08-29,665.5,319.98,272.56,0,0,2,581.5,723.0,745.0
6,2022-09-05,655.0,369.24,383.59,0,5,2,665.5,581.5,723.0
6,2022-09-12,628.0,240.02,192.29,0,2,2,655.0,665.5,581.5
6,2022-09-19,567.5,391.91,399.61,0,0,2,628.0,655.0,665.5
6,2022-09-26,574.5,252.86,267.73,0,0,2,567.5,628.0,655.0
6,2022-10-03,563.5,378.38,392.08,0,3,2,574.5,567.5,628.0
6,2022-10-10,550.0,302.51,335.03,1,4,2,563.5,574.5,567.5
6,2022-10-17,651.0,334.5,322.95,0,0,2,550.0,563.5,574.5
6,2022-10-24,461.5,216.79,192.35,0,0,2,651.0,550.0,563.5
6,2022-10-31,663.0,232.32,188.27,0,0,2,461.5,651.0,550.0
6,2022-11-07,643.5,382.86,359.16,0,7,2,663.0,461.5,651.0
6,2022-11-14,653.0,323.0,373.46,1,0,2,643.5,663.0,461.5
6,2022-11-21,540.0,326.48,286.67,0,0,2,653.0,643.5,663.0
6,2022-11-28,608.5,379.94,360.35,0,0,2,540.0,653.0,643.5
6,2022-12-05,639.5,272.74,225.9,0,5,2,608.5,540.0,653.0
6,2022-12-12,606.5,228.16,230.49,0,2,2,639.5,608.5,540.0
6,2022-12-19,596.5,328.55,269.91,0,0,2,606.5,639.5,608.5
6,2022-12-26,497.5,280.03,307.84,1,0,2,596.5,606.5,639.5
6,2023-01-02,554.0,347.39,292.65,0,2,2,497.5,596.5,606.5
6,2023-01-09,513.5,242.48,215.66,0,5,2,554.0,497.5,596.5
6,2023-01-16,562.0,340.17,387.56,0,0,2,513.5,554.0,497.5
6,2023-01-23,685.5,201.55,230.74,0,0,2,562.0,513.5,554.0
6,2023-01-30,658.5,278.9,258.84,0,0,2,685.5,562.0,513.5
6,2023-02-06,618.0,305.94,271.67,1,6,2,658.5,685.5,562.0
6,2023-02-13,580.0,375.85,304.05,0,1,2,618.0,658.5,685.5
6,2023-02-20,611.0,364.31,292.99,0,0,2,580.0,618.0,658.5
6,2023-02-27,611.5,352.83,297.97,0,0,2,611.0,580.0,618.0
6,2023-03-06,528.5,232.56,190.57,0,6,2,611.5,611.0,580.0
6,2023-03-13,631.0,325.55,288.49,0,1,2,528.5,611.5,611.0
6,2023-03-20,620.0,216.52,178.0,0,0,2,631.0,528.5,611.5
6,2023-03-27,569.0,391.66,404.17,1,0,2,620.0,631.0,528.5
6,2023-04-03,635.0,297.57,319.97,0,3,2,569.0,620.0,631.0
6,2023-04-10,554.0,323.87,335.34,0,4,2,635.0,569.0,620.0
6,2023-04-17,586.5,310.29,279.36,0,0,2,554.0,635.0,569.0
6,2023-04-24,627.0,306.16,307.96,3,0,2,586.5,554.0,635.0
6,2023-05-01,642.5,384.17,407.85,1,1,2,627.0,586.5,554.0
6,2023-05-08,590.0,343.19,290.06,0,6,2,642.5,627.0,586.5
6,2023-05-15,678.5,240.69,228.97,0,0,2,590.0,642.5,627.0
6,2023-05-22,668.0,323.12,299.37,0,0,2,678.5,590.0,642.5
6,2023-05-29,579.5,367.45,355.03,0,0,2,668.0,678.5,590.0
6,2023-06-05,601.5,264.53,281.14,0,5,2,579.5,668.0,678.5
6,2023-06-12,641.5,229.6,202.8,0,2,2,601.5,579.5,668.0
6,2023-06-19,611.0,280.8,237.43,0,0,2,641.5,601.5,579.5
6,2023-06-26,666.0,338.47,346.52,0,0,2,611.0,641.5,601.5
6,2023-07-03,667.5,337.14,392.71,3,3,2,666.0,611.0,641.5
6,2023-07-10,587.0,395.83,408.46,0,4,2,667.5,666.0,611.0
6,2023-07-17,631.5,220.57,256.47,0,0,2,587.0,667.5,666.0
6,2023-07-24,561.5,228.64,183.11,0,0,2,631.5,587.0,667.5
6,2023-07-31,646.5,395.91,357.04,2,0,2,561.5,631.5,587.0
6,2023-08-07,632.0,234.39,279.04,0,7,2,646.5,561.5,631.5
6,2023-08-14,614.5,384.72,417.43,1,0,2,632.0,646.5,561.5
6,2023-08-21,575.5,239.59,241.02,0,0,2,614.5,632.0,646.5
6,2023-08-28,590.0,210.84,208.91,0,0,2,575.5,614.5,632.0
6,2023-09-04,653.0,285.06,234.75,0,4,2,590.0,575.5,614.5
6,2023-09-11,618.0,200.69,234.41,0,3,2,653.0,590.0,575.5
6,2023-09-18,586.0,320.61,323.21,0,0,2,618.0,653.0,590.0
6,2023-09-25,522.0,392.42,400.22,0,0,2,586.0,618.0,653.0
6,2023-10-02,603.5,396.15,390.11,1,2,2,522.0,586.0,618.0
6,2023-10-09,638.5,248.04,213.21,0,5,2,603.5,522.0,586.0
6,2023-10-16,650.0,221.81,180.91,0,0,2,638.5,603.5,522.0
6,2023-10-23,553.5,223.08,193.47,0,0,2,650.0,638.5,603.5
6,2023-10-30,593.0,299.1,240.71,0,0,2,553.5,650.0,638.5
6,2023-11-06,532.0,278.68,293.22,0,6,2,593.0,553.5,650.0
6,2023-11-13,589.0,278.97,312.15,1,1,2,532.0,593.0,553.5
6,2023-11-20,562.5,315.01,274.99,0,0,2,589.0,532.0,593.0
6,2023-11-27,586.0,247.65,260.18,0,0,2,562.5,589.0,532.0
6,2023-12-04,545.0,383.0,331.61,0,4,2,586.0,562.5,589.0
6,2023-12-11,615.0,261.22,220.26,0,3,2,545.0,586.0,562.5
6,2023-12-18,564.5,264.15,244.86,0,0,2,615.0,545.0,586.0
6,2023-12-25,615.0,334.79,344.92,1,0,2,564.5,615.0,545.0
6,2024-01-01,433.5,343.33,347.21,0,0,1,615.0,564.5,615.0
7,2020-01-27,166.0,67.78,64.99,0,0,2,176.5,177.0,148.5
7,2020-02-03,170.5,88.48,83.07,0,3,2,166.0,176.5,177.0
7,2020-02-10,172.0,56.18,60.66,1,4,2,170.5,166.0,176.5
7,2020-02-17,180.0,99.11,89.33,0,0,2,172.0,170.5,166.0
7,2020-02-24,183.0,83.4,94.28,0,0,2,180.0,172.0,170.5
7,2020-03-02,166.0,77.86,70.16,0,2,2,183.0,180.0,172.0
7,2020-03-09,184.5,97.82,114.4,0,5,2,166.0,183.0,180.0
7,2020-03-16,168.0,89.68,89.8,0,0,2,184.5,166.0,183.0
7,2020-03-23,164.5,82.22,88.27,1,0,2,168.0,184.5,166.0
7,2020-03-30,171.5,56.44,65.63,0,0,2,164.5,168.0,184.5
7,2020-04-06,187.0,75.69,72.28,0,6,2,171.5,164.5,168.0
7,2020-04-13,156.5,88.85,74.85,0,1,2,187.0,171.5,164.5
7,2020-04-20,182.5,75.17,60.24,0,0,2,156.5,187.0,171.5
7,2020-04-27,171.5,90.15,89.77,0,0,2,182.5,156.5,187.0
7,2020-05-04,177.5,84.19,82.88,1,4,2,171.5,182.5,156.5
7,2020-05-11,182.5,62.1,52.77,0,3,2,177.5,171.5,182.5
7,2020-05-18,182.0,53.27,47.33,0,0,2,182.5,177.5,171.5
7,2020-05-25,176.0,57.68,66.14,2,0,2,182.0,182.5,177.5
7,2020-06-01,178.5,67.91,75.27,1,1,2,176.0,182.0,182.5
7,2020-06-08,191.0,72.41,61.41,0,6,2,178.5,176.0,182.0
7,2020-06-15,203.0,53.69,48.4,0,0,2,191.0,178.5,176.0
7,2020-06-22,167.5,50.39,45.54,0,0,2,203.0,191.0,178.5
7,2020-06-29,185.0,56.14,51.21,0,0,2,167.5,203.0,191.0
7,2020-07-06,174.0,94.37,102.54,0,6,2,185.0,167.5,203.0
7,2020-07-13,169.5,54.34,50.39,0,1,2,174.0,185.0,167.5
7,2020-07-20,175.0,89.93,93.71,0,0,2,169.5,174.0,185.0
7,2020-07-27,148.5,80.32,82.94,0,0,2,175.0,169.5,174.0
7,2020-08-03,221.5,53.25,52.67,3,3,2,148.5,175.0,169.5
7,2020-08-10,173.5,95.91,80.81,0,4,2,221.5,148.5,175.0
7,2020-08-17,212.0,93.55,99.1,1,0,2,173.5,221.5,148.5
7,2020-08-24,173.0,82.59,96.0,0,0,2,212.0,173.5,221.5
7,2020-08-31,185.5,90.54,78.0,2,0,2,173.0,212.0,173.5
7,2020-09-07,177.5,98.13,87.75,0,7,2,185.5,173.0,212.0
7,2020-09-14,155.5,69.83,68.91,0,0,2,177.5,185.5,173.0
7,2020-09-21,212.5,78.2,85.86,0,0,2,155.5,177.5,185.5
7,2020-09-28,181.5,61.89,71.09,0,0,2,212.5,155.5,177.5
7,2020-10-05,183.5,94.08,106.61,0,5,2,181.5,212.5,155.5
7,2020-10-12,158.0,81.24,71.43,0,2,2,183.5,181.5,212.5
7,2020-10-19,189.5,97.75,115.33,0,0,2,158.0,183.5,181.5
7,2020-10-26,175.0,79.02,79.71,0,0,2,189.5,158.0,183.5
7,2020-11-02,180.0,99.59,94.42,1,2,2,175.0,189.5,158.0
7,2020-11-09,189.5,59.28,55.33,0,5,2,180.0,175.0,189.5
7,2020-11-16,191.5,94.98,91.64,0,0,2,189.5,180.0,175.0
7,2020-11-23,188.5,86.05,99.31,0,0,2,191.5,189.5,180.0
7,2020-11-30,163.5,83.13,99.35,0,0,2,188.5,191.5,189.5
7,2020-12-07,183.0,63.7,63.54,0,7,2,163.5,188.5,191.5
7,2020-12-14,161.0,58.42,68.53,0,0,2,183.0,163.5,188.5
7,2020-12-21,174.0,50.6,42.61,0,0,2,161.0,183.0,163.5
7,2020-12-28,192.5,87.98,99.57,1,0,2,174.0,161.0,183.0
7,2021-01-04,163.5,78.1,63.1,0,4,2,192.5,174.0,161.0
7,2021-01-11,203.5,56.1,60.84,0,3,2,163.5,192.5,174.0
7,2021-01-18,186.5,83.38,94.41,0,0,2,203.5,163.5,192.5
7,2021-01-25,210.0,81.8,74.87,0,0,2,186.5,203.5,163.5
7,2021-02-01,180.5,69.61,79.54,0,1,2,210.0,186.5,203.5
7,2021-02-08,186.0,92.75,76.45,1,6,2,180.5,210.0,186.5
7,2021-02-15,200.5,63.05,54.34,0,0,2,186.0,180.5,210.0
7,2021-02-22,187.5,63.23,74.45,0,0,2,200.5,186.0,180.5
7,2021-03-01,181.0,92.26,86.09,0,1,2,187.5,200.5,186.0
7,2021-03-08,171.0,96.38,98.37,0,6,2,181.0,187.5,200.5
7,2021-03-15,174.5,98.55,99.7,0,0,2,171.0,181.0,187.5
7,2021-03-22,208.5,63.19,59.49,0,0,2,174.5,171.0,181.0
7,2021-03-29,197.0,70.82,71.44,1,0,2,208.5,174.5,171.0
7,2021-04-05,183.5,61.5,60.53,0,5,2,197.0,208.5,174.5
7,2021-04-12,166.0,93.54,99.82,0,2,2,183.5,197.0,208.5
7,2021-04-19,171.5,57.35,49.76,0,0,2,166.0,183.5,197.0
7,2021-04-26,171.5,85.9,73.11,0,0,2,171.5,166.0,183.5
7,2021-05-03,195.0,60.36,48.72,1,3,2,171.5,171.5,166.0
7,2021-05-10,190.5,60.0,49.87,0,4,2,195.0,171.5,171.5
7,2021-05-17,168.0,71.57,79.96,3,0,2,190.5,195.0,171.5
7,2021-05-24,161.5,62.0,53.26,0,0,2,168.0,190.5,195.0
7,2021-05-31,177.5,86.34,85.01,0,0,2,161.5,168.0,190.5
7,2021-06-07,198.5,53.19,53.51,0,7,2,177.5,161.5,168.0
7,2021-06-14,180.5,74.31,84.98,0,0,2,198.5,177.5,161.5
7,2021-06-21,174.0,58.75,60.55,0,0,2,180.5,198.5,177.5
7,2021-06-28,189.5,55.66,52.25,0,0,2,174.0,180.5,198.5
7,2021-07-05,158.5,77.45,75.13,0,5,2,189.5,174.0,180.5
7,2021-07-12,191.5,69.81,82.2,0,2,2,158.5,189.5,174.0
7,2021-07-19,184.5,64.11,68.24,0,0,2,191.5,158.5,189.5
7,2021-07-26,227.0,96.13,95.57,3,0,2,184.5,191.5,158.5
7,2021-08-02,178.5,63.76,73.36,0,2,2,227.0,184.5,191.5
7,2021-08-09,181.5,96.06,98.31,0,5,2,178.5,227.0,184.5
7,2021-08-16,180.5,92.72,74.35,1,0,2,181.5,178.5,227.0
7,2021-08-23,208.5,63.74,56.72,2,0,2,180.5,181.5,178.5
7,2021-08-30,201.5,90.59,77.7,0,0,2,208.5,180.5,181.5
7,2021-09-06,159.0,69.45,78.7,0,6,2,201.5,208.5,180.5
7,2021-09-13,191.0,58.76,64.76,0,1,2,159.0,201.5,208.5
7,2021-09-20,166.0,63.35,59.71,0,0,2,191.0,159.0,201.5
7,2021-09-27,179.0,85.58,73.12,0,0,2,166.0,191.0,159.0
7,2021-10-04,185.0,60.41,66.91,0,4,2,179.0,166.0,191.0
7,2021-10-11,199.5,70.87,62.08,0,3,2,185.0,179.0,166.0
7,2021-10-18,198.0,54.9,61.67,0,0,2,199.5,185.0,179.0
7,2021-10-25,207.5,56.82,50.91,1,0,2,198.0,199.5,185.0
7,2021-11-01,184.0,83.91,86.38,0,1,2,207.5,198.0,199.5
7,2021-11-08,190.0,74.99,81.28,0,6,2,184.0,207.5,198.0
7,2021-11-15,184.0,53.62,54.4,0,0,2,190.0,184.0,207.5
7,2021-11-22,199.5,93.66,83.64,0,0,2,184.0,190.0,184.0
7,2021-11-29,171.5,80.97,82.96,0,0,2,199.5,184.0,190.0
7,2021-12-06,177.5,74.79,81.68,0,6,2,171.5,199.5,184.0
7,2021-12-13,154.0,57.94,55.83,0,1,2,177.5,171.5,199.5
7,2021-12-20,193.5,91.54,84.4,0,0,2,154.0,177.5,171.5
7,2021-12-27,158.5,51.47,41.93,1,0,2,193.5,154.0,177.5
7,2022-01-03,158.0,92.47,81.01,0,3,2,158.5,193.5,154.0
7,2022-01-10,191.5,89.43,100.7,0,4,2,158.0,158.5,193.5
7,2022-01-17,195.5,66.3,54.58,0,0,2,191.5,158.0,158.5
7,2022-01-24,168.5,96.48,104.65,0,0,2,195.5,191.5,158.0
7,2022-01-31,176.0,90.06,96.6,0,0,2,168.5,195.5,191.5
7,2022-02-07,185.0,58.67,54.86,1,7,2,176.0,168.5,195.5
7,2022-02-14,189.0,99.09,100.67,0,0,2,185.0,176.0,168.5
7,2022-02-21,170.0,85.8,70.94,0,0,2,189.0,185.0,176.0
7,2022-02-28,171.0,72.42,83.23,0,0,2,170.0,189.0,185.0
7,2022-03-07,188.0,73.17,69.1,0,7,2,171.0,170.0,189.0
7,2022-03-14,171.0,56.91,48.29,0,0,2,188.0,171.0,170.0
7,2022-03-21,177.5,76.99,62.81,0,0,2,171.0,188.0,171.0
7,2022-03-28,193.5,92.1,76.29,1,0,2,177.5,171.0,188.0
7,2022-04-04,156.5,99.12,84.88,0,4,2,193.5,177.5,171.0
7,2022-04-11,178.0,57.26,60.75,0,3,2,156.5,193.5,177.5
7,2022-04-18,166.5,55.88,58.17,0,0,2,178.0,156.5,193.5
7,2022-04-25,179.0,53.55,51.2,0,0,2,166.5,178.0,156.5
7,2022-05-02,196.5,52.85,62.96,1,2,2,179.0,166.5,178.0
7,2022-05-09,216.0,76.82,85.97,3,5,2,196.5,179.0,166.5
7,2022-05-16,181.5,89.05,80.12,0,0,2,216.0,196.5,179.0
7,2022-05-23,186.0,95.02,103.09,0,0,2,181.5,216.0,196.5
7,2022-05-30,195.0,67.58,54.15,0,0,2,186.0,181.5,216.0
7,2022-06-06,177.0,52.65,50.44,0,6,2,195.0,186.0,181.5
7,2022-06-13,192.0,69.08,59.27,0,1,2,177.0,195.0,186.0
7,2022-06-20,163.5,57.78,47.69,0,0,2,192.0,177.0,195.0
7,2022-06-27,199.5,95.72,81.68,0,0,2,163.5,192.0,177.0
7,2022-07-04,169.5,81.66,65.72,0,4,2,199.5,163.5,192.0
7,2022-07-11,216.0,69.75,82.26,2,3,2,169.5,199.5,163.5
7,2022-07-18,196.5,73.2,68.29,1,0,2,216.0,169.5,199.5
7,2022-07-25,162.5,81.1,68.09,0,0,2,196.5,216.0,169.5
7,2022-08-01,191.5,72.08,73.13,0,1,2,162.5,196.5,216.0
7,2022-08-08,200.0,57.45,67.7,1,6,2,191.5,162.5,196.5
7,2022-08-15,213.5,73.39,73.97,2,0,2,200.0,191.5,162.5
7,2022-08-22,169.0,80.88,91.04,0,0,2,213.5,200.0,191.5
7,2022-08-29,176.5,79.09,89.32,0,0,2,169.0,213.5,200.0
7,2022-09-05,179.0,66.7,56.51,0,5,2,176.5,169.0,213.5
7,2022-09-12,176.0,53.9,48.19,0,2,2,179.0,176.5,169.0
7,2022-09-19,175.0,95.22,97.14,0,0,2,176.0,179.0,176.5
7,2022-09-26,175.5,91.92,79.0,0,0,2,175.0,176.0,179.0
7,2022-10-03,174.0,67.46,57.41,0,3,2,175.5,175.0,176.0
7,2022-10-10,151.5,60.88,63.49,1,4,2,174.0,175.5,175.0
7,2022-10-17,188.5,78.03,84.64,0,0,2,151.5,174.0,175.5
7,2022-10-24,177.0,72.24,71.94,0,0,2,188.5,151.5,174.0
7,2022-10-31,199.0,61.25,61.5,0,0,2,177.0,188.5,151.5
7,2022-11-07,175.5,51.09,50.97,0,7,2,199.0,177.0,188.5
7,2022-11-14,201.5,88.21,94.12,1,0,2,175.5,199.0,177.0
7,2022-11-21,185.5,50.01,53.91,0,0,2,201.5,175.5,199.0
7,2022-11-28,196.5,92.18,80.8,0,0,2,185.5,201.5,175.5
7,2022-12-05,167.0,81.56,95.7,0,5,2,196.5,185.5,201.5
7,2022-12-12,172.5,88.88,87.18,0,2,2,167.0,196.5,185.5
7,2022-12-19,195.5,65.62,58.05,0,0,2,172.5,167.0,196.5
7,2022-12-26,168.5,93.82,96.69,1,0,2,195.5,172.5,167.0
7,2023-01-02,177.5,56.94,61.93,0,2,2,168.5,195.5,172.5
7,2023-01-09,177.5,88.63,93.23,0,5,2,177.5,168.5,195.5
7,2023-01-16,187.5,83.35,71.13,0,0,2,177.5,177.5,168.5
7,2023-01-23,190.5,56.91,59.32,0,0,2,187.5,177.5,177.5
7,2023-01-30,193.0,84.82,92.74,0,0,2,190.5,187.5,177.5
7,2023-02-06,199.5,56.21,49.06,1,6,2,193.0,190.5,187.5
7,2023-02-13,145.5,92.75,99.72,0,1,2,199.5,193.0,190.5
7,2023-02-20,167.0,77.63,84.09,0,0,2,145.5,199.5,193.0
7,2023-02-27,171.5,80.37,68.88,0,0,2,167.0,145.5,199.5
7,2023-03-06,157.0,89.09,80.45,0,6,2,171.5,167.0,145.5
7,2023-03-13,174.0,80.62,93.53,0,1,2,157.0,171.5,167.0
7,2023-03-20,205.5,70.09,83.03,0,0,2,174.0,157.0,171.5
7,2023-03-27,206.5,89.48,73.52,1,0,2,205.5,174.0,157.0
7,2023-04-03,154.0,90.92,81.34,0,3,2,206.5,205.5,174.0
7,2023-04-10,193.0,69.57,71.97,0,4,2,154.0,206.5,205.5
7,2023-04-17,168.0,68.41,82.02,0,0,2,193.0,154.0,206.5
7,2023-04-24,191.5,62.04,58.31,3,0,2,168.0,193.0,154.0
7,2023-05-01,195.5,71.3,73.7,1,1,2,191.5,168.0,193.0
7,2023-05-08,180.5,70.29,78.45,0,6,2,195.5,191.5,168.0
7,2023-05-15,201.5,81.85,73.5,0,0,2,180.5,195.5,191.5
7,2023-05-22,191.5,58.03,51.15,0,0,2,201.5,180.5,195.5
7,2023-05-29,193.5,79.25,82.66,0,0,2,191.5,201.5,180.5
7,2023-06-05,201.5,67.38,72.73,0,5,2,193.5,191.5,201.5
7,2023-06-12,190.0,66.68,67.21,0,2,2,201.5,193.5,191.5
7,2023-06-19,166.0,68.9,59.05,0,0,2,190.0,201.5,193.5
7,2023-06-26,166.5,71.33,59.41,0,0,2,166.0,190.0,201.5
7,2023-07-03,174.0,57.35,55.52,3,3,2,166.5,166.0,190.0
7,2023-07-10,192.5,69.77,60.25,0,4,2,174.0,166.5,166.0
7,2023-07-17,168.0,79.12,67.96,0,0,2,192.5,174.0,166.5
7,2023-07-24,189.5,69.17,75.59,0,0,2,168.0,192.5,174.0
7,2023-07-31,173.5,50.23,42.01,2,0,2,189.5,168.0,192.5
7,2023-08-07,177.0,50.15,60.17,0,7,2,173.5,189.5,168.0
7,2023-08-14,184.5,93.69,87.34,1,0,2,177.0,173.5,189.5
7,2023-08-21,210.0,50.55,46.05,0,0,2,184.5,177.0,173.5
7,2023-08-28,164.0,52.72,50.85,0,0,2,210.0,184.5,177.0
7,2023-09-04,168.0,92.63,88.42,0,4,2,164.0,210.0,184.5
7,2023-09-11,169.5,61.1,65.31,0,3,2,168.0,164.0,210.0
7,2023-09-18,154.5,62.19,74.28,0,0,2,169.5,168.0,164.0
7,2023-09-25,173.0,98.64,81.03,0,0,2,154.5,169.5,168.0
7,2023-10-02,170.0,65.61,73.42,1,2,2,173.0,154.5,169.5
7,2023-10-09,180.0,90.84,89.97,0,5,2,170.0,173.0,154.5
7,2023-10-16,205.0,58.49,58.31,0,0,2,180.0,170.0,173.0
7,2023-10-23,185.5,57.85,62.7,0,0,2,205.0,180.0,170.0
7,2023-10-30,165.5,66.52,62.92,0,0,2,185.5,205.0,180.0
7,2023-11-06,186.5,71.58,73.58,0,6,2,165.5,185.5,205.0
7,2023-11-13,181.5,79.09,66.57,1,1,2,186.5,165.5,185.5
7,2023-11-20,183.5,60.27,63.81,0,0,2,181.5,186.5,165.5
7,2023-11-27,172.0,91.43,88.75,0,0,2,183.5,181.5,186.5
7,2023-12-04,212.5,59.98,65.09,0,4,2,172.0,183.5,181.5
7,2023-12-11,181.0,58.06,51.3,0,3,2,212.5,172.0,183.5
7,2023-12-18,165.5,70.97,76.53,0,0,2,181.0,212.5,172.0
7,2023-12-25,199.0,66.14,78.64,1,0,2,165.5,181.0,212.5
7,2024-01-01,122.0,86.0,78.58,0,0,1,199.0,165.5,181.0
8,2020-01-27,112.5,63.08,64.45,0,0,2,114.5,111.5,107.5
8,2020-02-03,132.0,46.24,47.81,0,3,2,112.5,114.5,111.5
8,2020-02-10,133.5,61.51,51.43,1,4,2,132.0,112.5,114.5
8,2020-02-17,116.5,68.44,62.74,0,0,2,133.5,132.0,112.5
8,2020-02-24,100.5,66.57,57.18,0,0,2,116.5,133.5,132.0
8,2020-03-02,119.5,74.89,60.8,0,2,2,100.5,116.5,133.5
8,2020-03-09,115.0,62.13,57.18,0,5,2,119.5,100.5,116.5
8,2020-03-16,114.0,52.03,48.23,0,0,2,115.0,119.5,100.5
8,2020-03-23,132.0,64.85,77.35,1,0,2,114.0,115.0,119.5
8,2020-03-30,118.0,74.71,78.15,0,0,2,132.0,114.0,115.0
8,2020-04-06,117.5,41.59,45.18,0,6,2,118.0,132.0,114.0
8,2020-04-13,114.0,49.6,40.06,0,1,2,117.5,118.0,132.0
8,2020-04-20,124.0,74.33,81.1,0,0,2,114.0,117.5,118.0
8,2020-04-27,122.5,61.41,58.8,0,0,2,124.0,114.0,117.5
8,2020-05-04,138.5,66.93,62.01,1,4,2,122.5,124.0,114.0
8,2020-05-11,117.0,71.48,58.66,0,3,2,138.5,122.5,124.0
8,2020-05-18,113.5,67.96,57.26,0,0,2,117.0,138.5,122.5
8,2020-05-25,133.0,42.18,36.75,2,0,2,113.5,117.0,138.5
8,2020-06-01,111.0,63.65,54.6,1,1,2,133.0,113.5,117.0
8,2020-06-08,126.5,71.18,57.27,0,6,2,111.0,133.0,113.5
8,2020-06-15,126.5,64.72,77.1,0,0,2,126.5,111.0,133.0
8,2020-06-22,110.0,47.24,42.92,0,0,2,126.5,126.5,111.0
